Country,Country_Code,Region,Year,Month,Total_Revenue,Accommodation_Revenue,Transportation_Revenue,Food_Beverage_Revenue,Activities_Revenue,Revenue_Per_Tourist,Tourism_Maturity
Vietnam,VIE,Asia,2022,7,593533869.23,206540248.73,120457560.78,130047797.12,117866809.89,1066.55,emerging
Vietnam,VIE,Asia,2022,8,512170836.43,248897957.05,133499510.84,88346102.55,51824755.76,1085.88,emerging
Vietnam,VIE,Asia,2022,9,386524219.9,169805828.53,86166040.54,70838490.49,73364103.53,854.38,emerging
Vietnam,VIE,Asia,2022,10,275295547.74,128587459.78,59717755.58,54556065.73,41265846.99,711.62,emerging
Vietnam,VIE,Asia,2022,11,294942741.11,105467369.6,66461356.99,65865278.89,37625164.26,790.97,emerging
Vietnam,VIE,Asia,2022,12,439070983.86,206068279.23,124565950.49,73199780.9,72654728.49,1161.7,emerging
India,IND,Asia,2018,1,2618341206.56,933168694.84,626164250.2,467403499.07,402456104.58,411.89,emerging
India,IND,Asia,2018,2,2510953869.01,1193960240.22,683688443.6,498035235.84,491668692.82,437.26,emerging
India,IND,Asia,2018,3,2603995500.12,1030425334.84,743902565.91,438675156.74,301511000.08,407.05,emerging
India,IND,Asia,2018,4,3606527104.69,1709905590.66,747551843.19,816548789.28,513735980.43,434.6,emerging
India,IND,Asia,2018,5,3737776444.15,1222229974.25,1111245703.5,890069339.0,525521099.73,424.67,emerging
India,IND,Asia,2018,6,4640976113.17,2222958618.49,1142261649.71,1135593716.61,917454669.9,616.56,emerging
India,IND,Asia,2018,7,4932645606.44,1545562302.82,1149873574.01,981021951.26,538978543.74,531.37,emerging
India,IND,Asia,2018,8,2989355477.89,1477757462.0,818276453.23,709953412.7,589248173.8,521.72,emerging
India,IND,Asia,2018,9,3273165702.4,1432248243.02,714866588.54,671544671.43,396013273.82,383.65,emerging
India,IND,Asia,2018,10,2417595472.45,772878017.41,623675943.38,592274916.77,271307833.03,356.21,emerging
India,IND,Asia,2018,11,2399177247.55,1049432813.15,598801455.74,578627792.4,279814998.9,399.29,emerging
India,IND,Asia,2018,12,2565406710.7,966192773.39,655586813.92,450102426.63,299750726.43,507.04,emerging
India,IND,Asia,2019,1,3003795160.19,1014426797.92,733731699.41,737275848.06,484423497.42,437.41,emerging
India,IND,Asia,2019,2,2364328340.69,879648469.18,595901875.61,528263550.51,430905280.17,398.71,emerging
India,IND,Asia,2019,3,2866238240.74,1312918865.13,598590291.69,434055795.98,497123522.2,417.88,emerging
India,IND,Asia,2019,4,2785057292.1,1324394029.9,706248942.15,551029419.37,493740184.98,368.97,emerging
India,IND,Asia,2019,5,3077220998.16,1356609206.25,827741970.48,620181888.21,592819097.18,429.38,emerging
India,IND,Asia,2019,6,4252708706.94,1555985264.61,1192754888.74,1016868799.64,688196700.58,616.22,emerging
India,IND,Asia,2019,7,5392869337.53,2342540289.14,1166510349.49,856033703.96,981583260.76,574.0,emerging
India,IND,Asia,2019,8,4722572191.79,1532476083.88,1141123632.15,849229163.69,885708003.29,576.24,emerging
India,IND,Asia,2019,9,3281830111.08,1363608645.99,733584335.79,754513597.78,633426452.31,399.91,emerging
India,IND,Asia,2019,10,3081321575.95,1228127975.15,873582069.52,520114408.9,343078553.36,435.85,emerging
India,IND,Asia,2019,11,2131423620.32,716812456.3,481522817.14,444426711.06,299231225.74,391.22,emerging
India,IND,Asia,2019,12,4407753562.35,1521214792.6,1320911487.9,819574795.29,667952231.34,613.1,emerging
India,IND,Asia,2020,1,712285491.57,296210903.88,210928026.67,160221340.19,88612201.39,352.67,emerging
India,IND,Asia,2020,2,537881311.14,207130919.09,112844689.59,128330422.34,74305939.14,391.77,emerging
India,IND,Asia,2020,3,885127772.86,317096630.72,190514514.75,212617482.31,91822931.9,398.28,emerging
India,IND,Asia,2020,4,878634051.23,391992992.01,202864118.64,170984699.87,137460298.51,386.38,emerging
India,IND,Asia,2020,5,1196721719.09,540511651.84,355081141.08,262458482.18,151870315.39,461.38,emerging
India,IND,Asia,2020,6,1300367881.55,604011597.23,315692064.96,243197947.24,252933779.85,540.22,emerging
India,IND,Asia,2020,7,1184584492.67,479748874.07,328731277.42,264893113.95,162000741.16,505.67,emerging
India,IND,Asia,2020,8,1460300133.51,439718944.89,370161298.13,305261319.0,273775804.06,571.49,emerging
India,IND,Asia,2020,9,840272894.72,390751383.68,228391761.5,182005702.49,117166629.35,362.55,emerging
India,IND,Asia,2020,10,754274510.73,332372756.11,225544915.19,143715977.45,144715090.85,382.3,emerging
India,IND,Asia,2020,11,734499998.68,347883533.88,162852638.04,166160945.59,134776600.62,409.9,emerging
India,IND,Asia,2020,12,1079652179.11,493338723.73,248772983.27,218300296.08,140322909.81,608.85,emerging
India,IND,Asia,2021,1,1390704827.7,500992759.43,317668558.32,305040210.91,229502969.36,379.21,emerging
India,IND,Asia,2021,2,980774706.66,429877225.97,224702213.01,166900230.04,171366045.05,361.74,emerging
India,IND,Asia,2021,3,1595456420.54,660311716.08,351020189.87,337230640.38,192730088.12,381.72,emerging
India,IND,Asia,2021,4,1554269849.12,586434895.73,433650899.42,260578678.85,173616071.46,357.03,emerging
India,IND,Asia,2021,5,1886070722.7,722729383.82,430406066.34,338004328.06,373808267.24,339.99,emerging
India,IND,Asia,2021,6,2097560055.58,821583670.59,626408658.73,321056328.75,355884088.4,528.46,emerging
India,IND,Asia,2021,7,2772799880.21,1334325434.96,807423086.97,523286324.81,338687375.02,550.76,emerging
India,IND,Asia,2021,8,2515290901.8,1240192488.54,573838111.46,624123608.24,457629888.12,557.93,emerging
India,IND,Asia,2021,9,1370850893.19,628142925.06,280996939.75,280758950.91,186072327.98,369.7,emerging
India,IND,Asia,2021,10,1764859868.46,696362289.52,441693731.28,380576548.31,299457368.21,389.79,emerging
India,IND,Asia,2021,11,1628561906.13,737015028.38,437724506.89,308198644.73,182041963.22,458.94,emerging
India,IND,Asia,2021,12,1638401834.77,648048451.6,437167669.36,352282584.53,319957173.39,511.41,emerging
India,IND,Asia,2022,1,2031707893.68,864607033.88,586731603.99,386852980.82,300234242.85,384.19,emerging
India,IND,Asia,2022,2,2015490705.26,826448719.97,564258780.89,490897720.34,316645287.41,452.29,emerging
India,IND,Asia,2022,3,2035985613.17,945389540.8,573696394.98,328808662.12,315194628.42,349.76,emerging
India,IND,Asia,2022,4,2250139318.67,1056288720.44,511822952.11,433439321.01,361100342.8,397.37,emerging
India,IND,Asia,2022,5,2907123448.72,1427417541.48,860699634.11,459782647.38,377300142.42,401.17,emerging
India,IND,Asia,2022,6,2942989441.68,1128848551.25,783464712.49,580147029.73,314070498.62,504.95,emerging
India,IND,Asia,2022,7,3800765948.43,1271957755.69,954421089.59,827685205.04,500304484.54,528.69,emerging
India,IND,Asia,2022,8,3297377346.95,1515868762.9,942509757.01,585775199.21,468474128.95,520.44,emerging
India,IND,Asia,2022,9,2118277922.16,731948593.76,586127581.14,395100751.0,339918419.77,346.32,emerging
India,IND,Asia,2022,10,2741663055.82,1219293146.28,672653921.38,511835677.66,326402393.39,455.22,emerging
India,IND,Asia,2022,11,1923654278.69,620349734.38,396540879.26,308713554.77,239092026.55,431.27,emerging
India,IND,Asia,2022,12,2982595936.53,1408578732.1,892578341.89,665561555.17,341798662.89,583.02,emerging
Indonesia,IND,Asia,2018,1,834123099.96,272255568.45,176463061.01,172474356.67,159044174.7,741.98,emerging
Indonesia,IND,Asia,2018,2,904837724.39,416343017.82,226942056.61,178734505.33,175310912.59,844.45,emerging
Indonesia,IND,Asia,2018,3,1279696876.84,501472539.98,298499847.18,203872027.74,233030614.41,853.94,emerging
Indonesia,IND,Asia,2018,4,982858617.69,396095134.52,259207262.76,220561150.45,106477355.2,714.67,emerging
Indonesia,IND,Asia,2018,5,1061017342.73,468122654.46,260415170.84,178371377.23,210296545.8,674.69,emerging
Indonesia,IND,Asia,2018,6,1441861400.99,599385550.87,389606391.86,238631443.96,282925676.88,1207.42,emerging
Indonesia,IND,Asia,2018,7,1947601014.96,836862931.07,519680833.08,429340566.22,324428693.95,1259.08,emerging
Indonesia,IND,Asia,2018,8,1745691210.4,712478114.12,398493505.87,339859529.56,250699291.85,1118.51,emerging
Indonesia,IND,Asia,2018,9,1158592234.32,529871689.21,279182727.15,237710138.92,133943750.23,744.61,emerging
Indonesia,IND,Asia,2018,10,1053528632.87,476501588.67,257537775.46,216788946.69,179279661.11,791.69,emerging
Indonesia,IND,Asia,2018,11,839346141.47,311109111.91,175065946.46,174774729.97,143272907.18,770.02,emerging
Indonesia,IND,Asia,2018,12,1446404406.98,515939783.82,327225402.79,240029019.71,151437215.2,1154.48,emerging
Indonesia,IND,Asia,2019,1,933669953.3,310075586.16,251231696.38,229844614.4,100227747.39,779.57,emerging
Indonesia,IND,Asia,2019,2,1018065803.65,439339392.74,291195221.92,168485701.29,194092415.86,897.02,emerging
Indonesia,IND,Asia,2019,3,1256612285.27,604861303.29,350029305.75,199839586.7,153398566.12,913.38,emerging
Indonesia,IND,Asia,2019,4,1560362653.52,539705817.1,366328529.72,241930624.14,254041552.09,902.11,emerging
Indonesia,IND,Asia,2019,5,1439699280.28,708842179.7,416410648.97,288795597.6,231696175.69,813.95,emerging
Indonesia,IND,Asia,2019,6,1902634483.35,621194609.5,545635727.79,389952277.92,271200020.72,1112.13,emerging
Indonesia,IND,Asia,2019,7,1409321363.9,610344219.69,338189901.79,247152105.01,264494848.07,1025.25,emerging
Indonesia,IND,Asia,2019,8,1743731155.15,702730586.66,487504687.19,409615486.76,317133326.79,1054.28,emerging
Indonesia,IND,Asia,2019,9,1401241740.36,460267942.0,412029323.14,211700013.05,175982510.91,897.95,emerging
Indonesia,IND,Asia,2019,10,1076979894.33,526758003.5,261052996.38,195500865.18,125692973.31,693.18,emerging
Indonesia,IND,Asia,2019,11,870451736.29,368015101.3,178188796.7,182301351.15,154474662.73,711.27,emerging
Indonesia,IND,Asia,2019,12,1609627194.06,748984890.83,364622201.16,253865816.44,277015329.77,1159.46,emerging
Indonesia,IND,Asia,2020,1,314991580.53,126102251.19,88847058.8,61672804.93,37752611.37,880.69,emerging
Indonesia,IND,Asia,2020,2,223201297.07,76600482.11,55176065.3,36773564.5,26461899.21,791.55,emerging
Indonesia,IND,Asia,2020,3,367164748.11,118657232.37,81667510.58,91626699.08,57865844.15,894.49,emerging
Indonesia,IND,Asia,2020,4,352542643.3,165340446.25,88993031.72,60700156.11,50148011.98,819.63,emerging
Indonesia,IND,Asia,2020,5,407439555.78,193325867.57,92619315.66,71789841.89,54092009.78,862.26,emerging
Indonesia,IND,Asia,2020,6,454567187.01,161690372.6,131512511.38,112642093.9,76327281.98,1158.25,emerging
Indonesia,IND,Asia,2020,7,598750015.78,214095099.24,168558329.34,130434376.25,75633612.85,1252.52,emerging
Indonesia,IND,Asia,2020,8,542994078.56,215962392.28,151584580.12,128810264.52,88722356.94,1088.24,emerging
Indonesia,IND,Asia,2020,9,361092894.27,127382706.92,98978145.93,76009325.31,44158804.91,853.84,emerging
Indonesia,IND,Asia,2020,10,384461154.14,154773265.71,107436209.32,77876942.22,74313908.09,911.45,emerging
Indonesia,IND,Asia,2020,11,298140489.69,122008308.42,60378070.4,50606175.69,38192586.94,707.6,emerging
Indonesia,IND,Asia,2020,12,408024033.4,189337241.17,100645431.83,84101391.47,78506042.07,1127.1,emerging
Indonesia,IND,Asia,2021,1,527714312.15,163612902.94,114855045.9,81173939.64,56415628.93,862.65,emerging
Indonesia,IND,Asia,2021,2,529796806.15,236062463.98,118905099.45,100252721.82,73847034.38,757.39,emerging
Indonesia,IND,Asia,2021,3,695561401.94,332884419.87,207501775.16,146388615.29,104686893.3,820.76,emerging
Indonesia,IND,Asia,2021,4,747324373.69,324044518.83,188620626.11,167173196.5,111446346.72,843.83,emerging
Indonesia,IND,Asia,2021,5,1052934288.62,326198474.75,257254550.26,199744197.8,186401373.75,923.11,emerging
Indonesia,IND,Asia,2021,6,898785795.91,347663917.16,242487422.77,189031897.55,138873355.51,1056.09,emerging
Indonesia,IND,Asia,2021,7,1363081384.39,613934254.62,360729282.7,323692439.19,236221852.13,1117.61,emerging
Indonesia,IND,Asia,2021,8,722846148.44,306419981.99,147788673.18,136427875.85,102061373.31,1043.38,emerging
Indonesia,IND,Asia,2021,9,823707657.78,276827008.56,217750538.13,139403215.04,160513452.6,887.43,emerging
Indonesia,IND,Asia,2021,10,695225798.57,307041435.61,183994663.26,125393603.32,132176173.12,805.43,emerging
Indonesia,IND,Asia,2021,11,492655356.26,198078788.01,124561043.82,117778649.19,52178088.12,830.07,emerging
Indonesia,IND,Asia,2021,12,701165309.71,328373598.15,142863500.92,149991966.22,98392016.56,1106.04,emerging
Indonesia,IND,Asia,2022,1,699893337.83,295551640.01,198144073.5,137692784.73,80259385.91,723.56,emerging
Indonesia,IND,Asia,2022,2,666081346.89,330556622.98,140615892.73,110617129.74,132562034.15,749.15,emerging
Indonesia,IND,Asia,2022,3,1029136798.47,454287482.03,221365601.9,179126317.97,121456893.51,894.29,emerging
Indonesia,IND,Asia,2022,4,999060527.55,379416990.55,204585530.41,178960943.3,185890519.36,831.0,emerging
Indonesia,IND,Asia,2022,5,1222547751.59,523986852.52,254967653.41,291307555.85,187602129.69,872.6,emerging
Indonesia,IND,Asia,2022,6,1242330940.81,604782498.72,249564908.99,255410471.12,222531832.97,1132.63,emerging
Indonesia,IND,Asia,2022,7,1715234594.95,637097155.76,510708559.44,293611465.5,262633193.53,1024.05,emerging
Indonesia,IND,Asia,2022,8,1762758778.33,666454620.57,424449970.27,275566501.06,209784749.7,1196.01,emerging
Indonesia,IND,Asia,2022,9,1089360565.73,505096763.26,251058232.44,204986208.52,156912631.4,893.91,emerging
Indonesia,IND,Asia,2022,10,825791090.71,355736219.1,166217578.53,196552157.5,107406443.36,759.18,emerging
Indonesia,IND,Asia,2022,11,876716997.18,342688653.07,243405657.02,203905071.65,114086202.99,891.84,emerging
Indonesia,IND,Asia,2022,12,1189389512.33,501307216.24,294494520.52,234258432.81,155239508.12,1169.36,emerging
Philippines,PHI,Asia,2018,1,354138657.26,145065932.08,71970558.78,86185463.64,58432146.19,656.4,emerging
Philippines,PHI,Asia,2018,2,273361230.1,85387441.98,71894345.5,41489200.13,45921056.29,685.78,emerging
Philippines,PHI,Asia,2018,3,282131139.27,121660713.44,67877585.65,61014484.11,32120554.75,603.99,emerging
Philippines,PHI,Asia,2018,4,332206431.67,116101101.06,80111957.0,58236815.71,35945246.99,613.88,emerging
Philippines,PHI,Asia,2018,5,362602730.63,159962985.1,93663407.48,89320821.01,52066911.52,659.67,emerging
Philippines,PHI,Asia,2018,6,593223049.94,260268252.0,143082954.94,125662988.51,115458247.66,955.38,emerging
Philippines,PHI,Asia,2018,7,633238070.78,253064097.16,175734109.54,142863362.87,96013547.6,992.07,emerging
Philippines,PHI,Asia,2018,8,535870474.42,265876100.67,127393582.19,97351932.93,106185244.16,896.27,emerging
Philippines,PHI,Asia,2018,9,433693972.16,158750785.06,100109972.34,96321442.41,57868476.39,780.31,emerging
Philippines,PHI,Asia,2018,10,314956524.8,156197702.52,80808718.01,71258838.82,53953783.69,643.44,emerging
Philippines,PHI,Asia,2018,11,371794999.83,178713675.16,92977316.19,83779473.98,66804639.92,754.59,emerging
Philippines,PHI,Asia,2018,12,487559153.36,215803110.97,141032131.01,77767542.57,54903870.19,1090.68,emerging
Philippines,PHI,Asia,2019,1,305442796.92,100479261.03,63761758.47,49560347.53,60963641.98,622.92,emerging
Philippines,PHI,Asia,2019,2,291749475.24,115418899.45,82320480.34,47213953.94,38434054.93,648.02,emerging
Philippines,PHI,Asia,2019,3,316442202.8,98891739.87,93690732.17,74628394.86,59468919.72,623.12,emerging
Philippines,PHI,Asia,2019,4,427447344.72,141448039.99,119043952.83,95229762.96,82301368.33,779.54,emerging
Philippines,PHI,Asia,2019,5,548566985.31,209996311.81,125892201.57,96433567.8,90644204.09,636.36,emerging
Philippines,PHI,Asia,2019,6,531774750.56,208966963.19,140741656.37,86695400.68,66843029.9,918.15,emerging
Philippines,PHI,Asia,2019,7,786785496.1,361202101.09,210618911.3,185364240.14,79777567.16,1095.3,emerging
Philippines,PHI,Asia,2019,8,676756357.67,223866487.26,168868111.96,140086786.65,75369579.41,883.34,emerging
Philippines,PHI,Asia,2019,9,354934334.12,165281144.89,87472447.94,88467184.93,43633733.79,603.94,emerging
Philippines,PHI,Asia,2019,10,407146757.82,187644834.07,116958531.16,73543693.07,48584023.91,730.71,emerging
Philippines,PHI,Asia,2019,11,319382354.36,138403881.41,80558764.22,67038080.96,32593883.27,637.85,emerging
Philippines,PHI,Asia,2019,12,567682584.75,205517952.0,162571876.53,129219241.63,81154305.1,968.21,emerging
Philippines,PHI,Asia,2020,1,121913776.86,37736688.05,32151728.49,19472129.34,20896250.32,727.03,emerging
Philippines,PHI,Asia,2020,2,85231446.35,30691728.64,20207012.2,13552580.54,11274317.45,714.53,emerging
Philippines,PHI,Asia,2020,3,128090069.27,50882111.33,31692569.11,27273306.31,19014251.04,801.19,emerging
Philippines,PHI,Asia,2020,4,137016397.83,44928268.05,36039631.91,30813924.94,26349659.82,666.39,emerging
Philippines,PHI,Asia,2020,5,116051096.44,36362531.69,33647920.61,24732293.7,22721763.43,588.66,emerging
Philippines,PHI,Asia,2020,6,169176556.51,64851707.07,39659460.91,27792644.85,23323236.82,977.0,emerging
Philippines,PHI,Asia,2020,7,180975536.61,72727309.99,51527539.51,32959205.98,19810308.97,885.23,emerging
Philippines,PHI,Asia,2020,8,218746261.74,71266552.48,55314312.45,50512573.68,27394583.25,1096.71,emerging
Philippines,PHI,Asia,2020,9,129559308.16,53301350.82,30212397.34,30649705.82,21014521.77,773.55,emerging
Philippines,PHI,Asia,2020,10,122379256.96,49049844.02,27838068.35,22087748.03,13315830.85,723.69,emerging
Philippines,PHI,Asia,2020,11,102728628.16,36526706.44,21148758.01,16542542.38,13049134.69,641.74,emerging
Philippines,PHI,Asia,2020,12,143850491.61,48455606.29,36276930.47,28883787.19,26382727.94,1031.33,emerging
Philippines,PHI,Asia,2021,1,183724416.43,88812349.05,48284639.04,28027447.03,25381382.47,722.32,emerging
Philippines,PHI,Asia,2021,2,199122862.38,78658385.03,48175742.91,43240438.18,25601881.13,742.14,emerging
Philippines,PHI,Asia,2021,3,264027746.34,101024598.68,69471450.87,65540485.8,47141632.12,788.43,emerging
Philippines,PHI,Asia,2021,4,249493759.86,117730496.07,63881323.33,48443041.58,46741481.92,705.22,emerging
Philippines,PHI,Asia,2021,5,220102757.05,83967711.13,51569910.16,48732650.04,22287301.77,593.99,emerging
Philippines,PHI,Asia,2021,6,300891156.85,111110753.65,63123756.58,74630959.83,36474890.73,1027.72,emerging
Philippines,PHI,Asia,2021,7,390561231.3,133341243.56,103967055.97,89146238.21,72669417.54,958.98,emerging
Philippines,PHI,Asia,2021,8,345973217.11,140088250.02,92141580.85,73675722.27,59369944.88,950.58,emerging
Philippines,PHI,Asia,2021,9,244240488.39,78033534.54,52958934.37,54571166.44,36066395.36,757.72,emerging
Philippines,PHI,Asia,2021,10,169734605.65,66381171.7,40261490.0,35492651.96,22461413.91,682.16,emerging
Philippines,PHI,Asia,2021,11,189596225.99,64562714.27,52284741.05,43258274.44,29928158.94,728.42,emerging
Philippines,PHI,Asia,2021,12,315909643.1,95682496.19,67021256.62,49903836.04,31913350.9,963.44,emerging
Philippines,PHI,Asia,2022,1,290543293.17,142718744.94,58433145.09,46855643.83,54060689.17,747.25,emerging
Philippines,PHI,Asia,2022,2,265997432.67,101329615.09,79607619.01,55157795.32,44410905.1,739.81,emerging
Philippines,PHI,Asia,2022,3,350750697.11,120847759.53,87271137.12,60203245.95,52944573.62,732.03,emerging
Philippines,PHI,Asia,2022,4,318488949.08,119876640.09,75552269.31,57061455.39,34372249.16,594.79,emerging
Philippines,PHI,Asia,2022,5,364646421.78,140057398.89,102610525.06,85171457.96,44253394.57,758.0,emerging
Philippines,PHI,Asia,2022,6,441115466.57,195941196.91,110256641.2,103885702.13,69324339.61,974.9,emerging
Philippines,PHI,Asia,2022,7,534117865.03,244308018.03,113351674.12,111323421.9,57974748.41,1020.82,emerging
Philippines,PHI,Asia,2022,8,558782947.37,191391173.14,143443834.41,130973267.93,63299469.24,939.45,emerging
Philippines,PHI,Asia,2022,9,409027365.74,134411801.81,89563565.26,98859468.2,41300685.66,757.43,emerging
Philippines,PHI,Asia,2022,10,288532023.17,98998573.98,65839561.56,53765394.98,31830218.37,631.47,emerging
Philippines,PHI,Asia,2022,11,298483539.7,113384964.15,78349953.54,70666504.37,38734813.68,691.29,emerging
Philippines,PHI,Asia,2022,12,356060126.84,133264572.76,72645177.39,82644238.86,58187931.29,1002.5,emerging
