Country,Country_Code,Region,Year,Month,Arrivals,Arrivals_Growth_Rate,Arrivals_Per_Capita,Source_Market_Diversity,Peak_Season_Arrivals,Off_Season_Arrivals,Population,GDP_Per_Capita,Tourism_Maturity
Saudi Arabia,SAU,Middle East,2020,6,29461,-68.6,0.000847,0.5,45678,16554,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,7,18020,-62.6,0.000518,0.73,29707,11759,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,8,23060,-78.8,0.000663,0.45,31908,14463,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,9,33887,-68.6,0.000974,0.76,28530,38735,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,10,36567,-75.0,0.001051,0.43,27378,40585,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,11,56726,-66.7,0.00163,0.67,41742,65605,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2020,12,41218,-74.2,0.001184,0.49,62590,25684,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,1,62713,106.1,0.001802,0.59,53599,71032,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,2,81860,104.0,0.002352,0.61,62833,97654,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,3,91290,99.6,0.002623,0.65,78131,103756,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,4,78272,99.0,0.002249,0.68,63352,100501,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,5,66835,100.9,0.001921,0.57,50109,72259,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,6,64729,102.4,0.00186,0.81,97183,42072,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,7,46171,102.0,0.001327,0.47,74178,28673,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,8,47948,97.7,0.001378,0.86,65193,28553,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,9,74208,93.7,0.002132,0.82,57709,87748,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,10,82330,104.6,0.002366,0.52,64703,103066,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,11,88947,97.3,0.002556,0.42,70195,113727,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2021,12,92330,104.7,0.002653,0.74,133955,51739,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,1,112026,54.8,0.003219,0.76,88569,130093,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,2,96345,38.3,0.002769,0.53,70830,112073,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,3,119488,47.5,0.003434,0.73,99736,145713,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,4,116221,42.6,0.00334,0.56,86886,142291,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,5,85247,47.4,0.00245,0.67,70802,100688,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,6,73908,44.3,0.002124,0.43,113548,41997,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,7,62527,42.0,0.001797,0.84,92000,35952,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,8,72356,33.8,0.002079,0.46,109603,39083,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,9,84358,38.2,0.002424,0.89,70553,98186,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,10,118761,37.1,0.003413,0.51,95701,152072,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,11,150212,48.3,0.004316,0.67,130438,195825,34800000,23000,emerging
Saudi Arabia,SAU,Middle East,2022,12,95384,42.3,0.002741,0.63,134108,58791,34800000,23000,emerging
Qatar,QAT,Middle East,2018,1,10411,2.0,0.003615,0.5,8295,13462,2880000,61000,emerging
Qatar,QAT,Middle East,2018,2,12266,4.0,0.004259,0.57,9953,14564,2880000,61000,emerging
Qatar,QAT,Middle East,2018,3,12150,2.4,0.004219,0.65,9324,14074,2880000,61000,emerging
Qatar,QAT,Middle East,2018,4,11638,-3.9,0.004041,0.83,9155,14647,2880000,61000,emerging
Qatar,QAT,Middle East,2018,5,8815,4.4,0.003061,0.6,6849,11282,2880000,61000,emerging
Qatar,QAT,Middle East,2018,6,6854,1.4,0.00238,0.74,10416,4060,2880000,61000,emerging
Qatar,QAT,Middle East,2018,7,4957,2.6,0.001721,0.62,7438,3212,2880000,61000,emerging
Qatar,QAT,Middle East,2018,8,7330,0.8,0.002545,0.72,9941,4596,2880000,61000,emerging
Qatar,QAT,Middle East,2018,9,8858,4.1,0.003076,0.53,6919,10324,2880000,61000,emerging
Qatar,QAT,Middle East,2018,10,9821,-1.1,0.00341,0.71,7329,12601,2880000,61000,emerging
Qatar,QAT,Middle East,2018,11,12541,6.1,0.004355,0.83,9526,13598,2880000,61000,emerging
Qatar,QAT,Middle East,2018,12,10620,8.6,0.003688,0.68,17203,6971,2880000,61000,emerging
Qatar,QAT,Middle East,2019,1,13655,8.3,0.004741,0.44,10182,17150,2880000,61000,emerging
Qatar,QAT,Middle East,2019,2,9107,-5.4,0.003162,0.55,7442,10240,2880000,61000,emerging
Qatar,QAT,Middle East,2019,3,11824,7.2,0.004106,0.43,9138,13426,2880000,61000,emerging
Qatar,QAT,Middle East,2019,4,12330,-1.4,0.004282,0.64,8968,13338,2880000,61000,emerging
Qatar,QAT,Middle East,2019,5,9205,-6.1,0.003196,0.53,7135,11375,2880000,61000,emerging
Qatar,QAT,Middle East,2019,6,7178,5.7,0.002492,0.82,9952,4061,2880000,61000,emerging
Qatar,QAT,Middle East,2019,7,5998,9.2,0.002083,0.44,9825,3872,2880000,61000,emerging
Qatar,QAT,Middle East,2019,8,7665,2.7,0.002661,0.74,12347,4872,2880000,61000,emerging
Qatar,QAT,Middle East,2019,9,10827,1.7,0.003759,0.53,8364,11973,2880000,61000,emerging
Qatar,QAT,Middle East,2019,10,11899,6.7,0.004132,0.66,9312,15592,2880000,61000,emerging
Qatar,QAT,Middle East,2019,11,14815,1.6,0.005144,0.83,11699,17345,2880000,61000,emerging
Qatar,QAT,Middle East,2019,12,12498,6.0,0.00434,0.78,17724,8081,2880000,61000,emerging
Qatar,QAT,Middle East,2020,1,3898,-80.9,0.001354,0.82,2924,4944,2880000,61000,emerging
Qatar,QAT,Middle East,2020,2,3387,-70.3,0.001176,0.49,2667,4336,2880000,61000,emerging
Qatar,QAT,Middle East,2020,3,4295,-75.0,0.001492,0.73,3492,5185,2880000,61000,emerging
Qatar,QAT,Middle East,2020,4,3296,-68.4,0.001145,0.62,2455,4032,2880000,61000,emerging
Qatar,QAT,Middle East,2020,5,2545,-77.4,0.000884,0.64,1843,2805,2880000,61000,emerging
Qatar,QAT,Middle East,2020,6,1931,-62.5,0.000671,0.83,3010,1044,2880000,61000,emerging
Qatar,QAT,Middle East,2020,7,1591,-70.3,0.000553,0.79,2622,961,2880000,61000,emerging
Qatar,QAT,Middle East,2020,8,1846,-67.6,0.000641,0.62,2966,1034,2880000,61000,emerging
Qatar,QAT,Middle East,2020,9,2657,-79.8,0.000923,0.76,2073,3461,2880000,61000,emerging
Qatar,QAT,Middle East,2020,10,3371,-75.3,0.001171,0.75,2549,4172,2880000,61000,emerging
Qatar,QAT,Middle East,2020,11,4335,-70.2,0.001505,0.57,3532,5197,2880000,61000,emerging
Qatar,QAT,Middle East,2020,12,2898,-59.3,0.001006,0.86,4136,1658,2880000,61000,emerging
Qatar,QAT,Middle East,2021,1,5890,97.4,0.002045,0.46,5049,7151,2880000,61000,emerging
Qatar,QAT,Middle East,2021,2,6339,101.0,0.002201,0.54,5119,6973,2880000,61000,emerging
Qatar,QAT,Middle East,2021,3,7466,103.9,0.002593,0.6,5737,8889,2880000,61000,emerging
Qatar,QAT,Middle East,2021,4,6435,93.2,0.002234,0.8,5492,7419,2880000,61000,emerging
Qatar,QAT,Middle East,2021,5,6120,99.6,0.002125,0.43,5277,6932,2880000,61000,emerging
Qatar,QAT,Middle East,2021,6,4483,108.8,0.001557,0.68,7208,2475,2880000,61000,emerging
Qatar,QAT,Middle East,2021,7,3636,89.6,0.001263,0.81,5144,2313,2880000,61000,emerging
Qatar,QAT,Middle East,2021,8,3632,98.0,0.001261,0.78,5003,2185,2880000,61000,emerging
Qatar,QAT,Middle East,2021,9,5428,97.2,0.001885,0.7,4391,6390,2880000,61000,emerging
Qatar,QAT,Middle East,2021,10,5900,98.1,0.002049,0.63,5148,7576,2880000,61000,emerging
Qatar,QAT,Middle East,2021,11,7638,103.7,0.002652,0.67,6453,8826,2880000,61000,emerging
Qatar,QAT,Middle East,2021,12,7261,99.9,0.002521,0.74,10137,4037,2880000,61000,emerging
Qatar,QAT,Middle East,2022,1,10417,38.1,0.003617,0.55,7536,13611,2880000,61000,emerging
Qatar,QAT,Middle East,2022,2,8136,37.9,0.002825,0.61,7056,10503,2880000,61000,emerging
Qatar,QAT,Middle East,2022,3,8303,36.1,0.002883,0.68,6301,9071,2880000,61000,emerging
Qatar,QAT,Middle East,2022,4,9665,34.6,0.003356,0.65,6987,10782,2880000,61000,emerging
Qatar,QAT,Middle East,2022,5,9015,36.7,0.00313,0.51,7101,10942,2880000,61000,emerging
Qatar,QAT,Middle East,2022,6,5682,45.3,0.001973,0.47,8505,3577,2880000,61000,emerging
Qatar,QAT,Middle East,2022,7,4807,37.0,0.001669,0.41,6537,2874,2880000,61000,emerging
Qatar,QAT,Middle East,2022,8,6354,39.3,0.002207,0.7,9444,3742,2880000,61000,emerging
Qatar,QAT,Middle East,2022,9,7378,41.6,0.002562,0.85,6491,8290,2880000,61000,emerging
Qatar,QAT,Middle East,2022,10,11020,47.9,0.003827,0.82,9260,13091,2880000,61000,emerging
Qatar,QAT,Middle East,2022,11,12447,46.3,0.004322,0.66,9909,15370,2880000,61000,emerging
Qatar,QAT,Middle East,2022,12,11760,45.7,0.004083,0.71,18413,7257,2880000,61000,emerging
Turkey,TUR,Middle East,2018,1,404633,2.6,0.004798,0.62,306982,437142,84340000,9000,emerging
Turkey,TUR,Middle East,2018,2,366191,6.1,0.004342,0.89,284837,430125,84340000,9000,emerging
Turkey,TUR,Middle East,2018,3,343591,4.4,0.004074,0.7,285196,409938,84340000,9000,emerging
Turkey,TUR,Middle East,2018,4,332152,5.1,0.003938,0.54,286767,427405,84340000,9000,emerging
Turkey,TUR,Middle East,2018,5,262904,0.5,0.003117,0.89,212784,307488,84340000,9000,emerging
Turkey,TUR,Middle East,2018,6,200019,4.9,0.002372,0.56,326505,128401,84340000,9000,emerging
Turkey,TUR,Middle East,2018,7,169417,5.7,0.002009,0.79,237829,103139,84340000,9000,emerging
Turkey,TUR,Middle East,2018,8,201463,6.4,0.002389,0.42,318092,112865,84340000,9000,emerging
Turkey,TUR,Middle East,2018,9,250639,2.7,0.002972,0.87,192159,284313,84340000,9000,emerging
Turkey,TUR,Middle East,2018,10,371083,4.6,0.0044,0.65,295366,410568,84340000,9000,emerging
Turkey,TUR,Middle East,2018,11,312699,3.1,0.003708,0.89,264997,368709,84340000,9000,emerging
Turkey,TUR,Middle East,2018,12,351152,0.5,0.004164,0.46,494001,198535,84340000,9000,emerging
Turkey,TUR,Middle East,2019,1,405090,6.4,0.004803,0.56,297152,482660,84340000,9000,emerging
Turkey,TUR,Middle East,2019,2,293024,8.6,0.003474,0.51,255387,383568,84340000,9000,emerging
Turkey,TUR,Middle East,2019,3,368254,2.0,0.004366,0.57,283887,482253,84340000,9000,emerging
Turkey,TUR,Middle East,2019,4,378497,9.4,0.004488,0.49,327598,483979,84340000,9000,emerging
Turkey,TUR,Middle East,2019,5,272578,4.0,0.003232,0.73,224770,300595,84340000,9000,emerging
Turkey,TUR,Middle East,2019,6,237237,9.5,0.002813,0.51,325877,135991,84340000,9000,emerging
Turkey,TUR,Middle East,2019,7,162702,1.2,0.001929,0.5,247703,94265,84340000,9000,emerging
Turkey,TUR,Middle East,2019,8,202847,7.3,0.002405,0.63,274675,121262,84340000,9000,emerging
Turkey,TUR,Middle East,2019,9,281963,12.4,0.003343,0.44,229741,355866,84340000,9000,emerging
Turkey,TUR,Middle East,2019,10,364537,-1.6,0.004322,0.81,307276,463953,84340000,9000,emerging
Turkey,TUR,Middle East,2019,11,444944,-4.7,0.005276,0.8,369990,586848,84340000,9000,emerging
Turkey,TUR,Middle East,2019,12,319807,0.5,0.003792,0.51,499774,175948,84340000,9000,emerging
Turkey,TUR,Middle East,2020,1,109969,-66.0,0.001304,0.53,83626,135364,84340000,9000,emerging
Turkey,TUR,Middle East,2020,2,95472,-69.8,0.001132,0.83,83479,116431,84340000,9000,emerging
Turkey,TUR,Middle East,2020,3,110996,-68.8,0.001316,0.8,82176,130424,84340000,9000,emerging
Turkey,TUR,Middle East,2020,4,91755,-76.6,0.001088,0.46,77893,99299,84340000,9000,emerging
Turkey,TUR,Middle East,2020,5,73464,-74.1,0.000871,0.69,55883,83908,84340000,9000,emerging
Turkey,TUR,Middle East,2020,6,73897,-72.3,0.000876,0.46,103652,42096,84340000,9000,emerging
Turkey,TUR,Middle East,2020,7,50226,-69.7,0.000596,0.7,71445,30078,84340000,9000,emerging
Turkey,TUR,Middle East,2020,8,46273,-75.1,0.000549,0.47,72014,30501,84340000,9000,emerging
Turkey,TUR,Middle East,2020,9,94126,-78.2,0.001116,0.88,80293,112127,84340000,9000,emerging
Turkey,TUR,Middle East,2020,10,95175,-69.5,0.001128,0.66,72776,106471,84340000,9000,emerging
Turkey,TUR,Middle East,2020,11,99687,-72.5,0.001182,0.75,79051,120369,84340000,9000,emerging
Turkey,TUR,Middle East,2020,12,103720,-71.2,0.00123,0.45,148913,66830,84340000,9000,emerging
Turkey,TUR,Middle East,2021,1,151966,103.3,0.001802,0.55,116639,175276,84340000,9000,emerging
Turkey,TUR,Middle East,2021,2,188418,102.9,0.002234,0.73,159741,215118,84340000,9000,emerging
Turkey,TUR,Middle East,2021,3,205836,111.2,0.002441,0.79,158387,254077,84340000,9000,emerging
Turkey,TUR,Middle East,2021,4,197529,104.7,0.002342,0.43,158530,229733,84340000,9000,emerging
Turkey,TUR,Middle East,2021,5,167594,100.7,0.001987,0.64,133168,207330,84340000,9000,emerging
Turkey,TUR,Middle East,2021,6,118092,97.8,0.0014,0.86,183158,63960,84340000,9000,emerging
Turkey,TUR,Middle East,2021,7,107637,94.9,0.001276,0.78,172430,61897,84340000,9000,emerging
Turkey,TUR,Middle East,2021,8,122561,103.7,0.001453,0.75,187399,67988,84340000,9000,emerging
Turkey,TUR,Middle East,2021,9,174117,97.1,0.002064,0.71,148714,209599,84340000,9000,emerging
Turkey,TUR,Middle East,2021,10,216383,99.0,0.002566,0.42,185436,245681,84340000,9000,emerging
Turkey,TUR,Middle East,2021,11,243681,101.0,0.002889,0.64,204558,310235,84340000,9000,emerging
Turkey,TUR,Middle East,2021,12,208235,100.8,0.002469,0.62,291932,113641,84340000,9000,emerging
Turkey,TUR,Middle East,2022,1,269703,39.6,0.003198,0.68,202167,293799,84340000,9000,emerging
Turkey,TUR,Middle East,2022,2,212871,47.3,0.002524,0.85,155657,279984,84340000,9000,emerging
Turkey,TUR,Middle East,2022,3,278268,43.8,0.003299,0.74,234340,329202,84340000,9000,emerging
Turkey,TUR,Middle East,2022,4,272743,40.3,0.003234,0.51,206793,354629,84340000,9000,emerging
Turkey,TUR,Middle East,2022,5,226339,37.8,0.002684,0.67,195509,298642,84340000,9000,emerging
Turkey,TUR,Middle East,2022,6,164190,42.8,0.001947,0.6,253506,95573,84340000,9000,emerging
Turkey,TUR,Middle East,2022,7,151330,33.5,0.001794,0.87,205884,95687,84340000,9000,emerging
Turkey,TUR,Middle East,2022,8,147232,42.2,0.001746,0.67,232569,95330,84340000,9000,emerging
Turkey,TUR,Middle East,2022,9,215564,44.5,0.002556,0.7,166663,233286,84340000,9000,emerging
Turkey,TUR,Middle East,2022,10,280105,40.8,0.003321,0.82,213261,321652,84340000,9000,emerging
Turkey,TUR,Middle East,2022,11,311841,43.8,0.003697,0.4,238688,345717,84340000,9000,emerging
Turkey,TUR,Middle East,2022,12,250619,43.6,0.002972,0.58,403148,148096,84340000,9000,emerging
Israel,ISR,Middle East,2018,1,69098,4.6,0.007497,0.6,58046,75839,9217000,43000,mature
Israel,ISR,Middle East,2018,2,63789,-0.1,0.006921,0.64,53996,82920,9217000,43000,mature
Israel,ISR,Middle East,2018,3,87023,-3.0,0.009442,0.65,76324,111342,9217000,43000,mature
Israel,ISR,Middle East,2018,4,67676,3.1,0.007343,0.79,51601,76481,9217000,43000,mature
Israel,ISR,Middle East,2018,5,52139,4.4,0.005657,0.58,39348,63637,9217000,43000,mature
Israel,ISR,Middle East,2018,6,46903,-1.8,0.005089,0.41,64225,25888,9217000,43000,mature
Israel,ISR,Middle East,2018,7,38956,1.0,0.004227,0.84,55452,23721,9217000,43000,mature
Israel,ISR,Middle East,2018,8,38308,4.9,0.004156,0.6,57738,21306,9217000,43000,mature
Israel,ISR,Middle East,2018,9,51677,2.6,0.005607,0.49,40001,56777,9217000,43000,mature
Israel,ISR,Middle East,2018,10,79893,-1.1,0.008668,0.69,60380,102529,9217000,43000,mature
Israel,ISR,Middle East,2018,11,86102,1.9,0.009342,0.6,75559,108913,9217000,43000,mature
Israel,ISR,Middle East,2018,12,69239,3.6,0.007512,0.64,109166,44703,9217000,43000,mature
Israel,ISR,Middle East,2019,1,72135,5.8,0.007826,0.8,54368,87351,9217000,43000,mature
Israel,ISR,Middle East,2019,2,62030,-0.3,0.00673,0.87,46112,76408,9217000,43000,mature
Israel,ISR,Middle East,2019,3,72130,6.2,0.007826,0.56,58431,81141,9217000,43000,mature
Israel,ISR,Middle East,2019,4,68212,2.3,0.007401,0.63,57273,78279,9217000,43000,mature
Israel,ISR,Middle East,2019,5,58257,3.1,0.006321,0.88,45592,68792,9217000,43000,mature
Israel,ISR,Middle East,2019,6,45673,13.5,0.004955,0.89,71098,29569,9217000,43000,mature
Israel,ISR,Middle East,2019,7,40141,9.5,0.004355,0.55,57846,25448,9217000,43000,mature
Israel,ISR,Middle East,2019,8,45925,-3.8,0.004983,0.52,73255,25408,9217000,43000,mature
Israel,ISR,Middle East,2019,9,60172,10.8,0.006528,0.49,48542,69065,9217000,43000,mature
Israel,ISR,Middle East,2019,10,64365,-1.7,0.006983,0.43,56496,70001,9217000,43000,mature
Israel,ISR,Middle East,2019,11,70537,12.4,0.007653,0.72,54807,87585,9217000,43000,mature
Israel,ISR,Middle East,2019,12,79257,10.5,0.008599,0.46,122616,45462,9217000,43000,mature
Israel,ISR,Middle East,2020,1,20584,-73.5,0.002233,0.62,16359,25713,9217000,43000,mature
Israel,ISR,Middle East,2020,2,16602,-77.1,0.001801,0.43,13778,20193,9217000,43000,mature
Israel,ISR,Middle East,2020,3,25834,-76.3,0.002803,0.67,20540,31071,9217000,43000,mature
Israel,ISR,Middle East,2020,4,23676,-65.4,0.002569,0.54,17580,26461,9217000,43000,mature
Israel,ISR,Middle East,2020,5,18074,-69.8,0.001961,0.6,13503,22802,9217000,43000,mature
Israel,ISR,Middle East,2020,6,13715,-69.9,0.001488,0.41,18957,7558,9217000,43000,mature
Israel,ISR,Middle East,2020,7,9994,-70.5,0.001084,0.65,14909,5769,9217000,43000,mature
Israel,ISR,Middle East,2020,8,12290,-70.7,0.001334,0.58,19447,6681,9217000,43000,mature
Israel,ISR,Middle East,2020,9,18255,-68.7,0.001981,0.87,15703,21114,9217000,43000,mature
Israel,ISR,Middle East,2020,10,19177,-70.7,0.002081,0.53,14097,22162,9217000,43000,mature
Israel,ISR,Middle East,2020,11,22022,-67.2,0.002389,0.68,17383,26209,9217000,43000,mature
Israel,ISR,Middle East,2020,12,18320,-62.1,0.001988,0.43,27422,11681,9217000,43000,mature
Israel,ISR,Middle East,2021,1,43343,97.1,0.004703,0.76,35125,51681,9217000,43000,mature
Israel,ISR,Middle East,2021,2,38360,102.0,0.004162,0.81,32610,47346,9217000,43000,mature
Israel,ISR,Middle East,2021,3,50663,99.4,0.005497,0.86,36670,55343,9217000,43000,mature
Israel,ISR,Middle East,2021,4,40293,104.8,0.004372,0.46,29530,45030,9217000,43000,mature
Israel,ISR,Middle East,2021,5,32928,91.7,0.003573,0.75,28905,39051,9217000,43000,mature
Israel,ISR,Middle East,2021,6,31360,110.8,0.003402,0.67,47207,16967,9217000,43000,mature
Israel,ISR,Middle East,2021,7,21366,97.1,0.002318,0.5,34579,13918,9217000,43000,mature
Israel,ISR,Middle East,2021,8,25074,91.2,0.00272,0.49,39915,16213,9217000,43000,mature
Israel,ISR,Middle East,2021,9,32465,105.7,0.003522,0.78,23881,35375,9217000,43000,mature
Israel,ISR,Middle East,2021,10,39602,107.7,0.004297,0.9,29129,50902,9217000,43000,mature
Israel,ISR,Middle East,2021,11,51542,99.6,0.005592,0.81,44665,59350,9217000,43000,mature
Israel,ISR,Middle East,2021,12,40931,96.0,0.004441,0.81,61070,26176,9217000,43000,mature
Israel,ISR,Middle East,2022,1,53708,45.1,0.005827,0.87,39192,69583,9217000,43000,mature
Israel,ISR,Middle East,2022,2,52890,32.0,0.005738,0.61,39535,61667,9217000,43000,mature
Israel,ISR,Middle East,2022,3,61058,38.8,0.006625,0.49,48739,77635,9217000,43000,mature
Israel,ISR,Middle East,2022,4,64250,42.5,0.006971,0.72,53346,79684,9217000,43000,mature
Israel,ISR,Middle East,2022,5,55797,39.2,0.006054,0.43,47850,70677,9217000,43000,mature
Israel,ISR,Middle East,2022,6,38061,37.9,0.00413,0.41,53864,20850,9217000,43000,mature
Israel,ISR,Middle East,2022,7,31460,45.5,0.003413,0.81,42513,18880,9217000,43000,mature
Israel,ISR,Middle East,2022,8,32406,44.1,0.003516,0.72,44565,18204,9217000,43000,mature
Israel,ISR,Middle East,2022,9,57044,40.0,0.006189,0.47,42762,64406,9217000,43000,mature
Israel,ISR,Middle East,2022,10,54269,38.0,0.005888,0.6,44751,64316,9217000,43000,mature
Israel,ISR,Middle East,2022,11,69389,46.3,0.007528,0.46,50502,89560,9217000,43000,mature
Israel,ISR,Middle East,2022,12,59070,40.7,0.006409,0.69,97233,38184,9217000,43000,mature
Jordan,JOR,Middle East,2018,1,33572,-1.7,0.003291,0.55,24990,37371,10200000,4200,emerging
Jordan,JOR,Middle East,2018,2,33825,-1.2,0.003316,0.88,27485,44549,10200000,4200,emerging
Jordan,JOR,Middle East,2018,3,41635,-4.5,0.004082,0.56,31196,46397,10200000,4200,emerging
Jordan,JOR,Middle East,2018,4,35556,1.1,0.003486,0.58,26335,42297,10200000,4200,emerging
Jordan,JOR,Middle East,2018,5,29869,-1.9,0.002928,0.45,23551,39307,10200000,4200,emerging
Jordan,JOR,Middle East,2018,6,26422,0.9,0.00259,0.82,43216,16773,10200000,4200,emerging
Jordan,JOR,Middle East,2018,7,22249,3.2,0.002181,0.44,33126,14656,10200000,4200,emerging
Jordan,JOR,Middle East,2018,8,25494,2.9,0.002499,0.75,40233,15367,10200000,4200,emerging
Jordan,JOR,Middle East,2018,9,34140,4.7,0.003347,0.55,24775,44537,10200000,4200,emerging
Jordan,JOR,Middle East,2018,10,33989,4.1,0.003332,0.47,28983,43532,10200000,4200,emerging
Jordan,JOR,Middle East,2018,11,47158,5.3,0.004623,0.58,36248,51027,10200000,4200,emerging
Jordan,JOR,Middle East,2018,12,41094,8.9,0.004029,0.66,66902,22346,10200000,4200,emerging
Jordan,JOR,Middle East,2019,1,42504,2.4,0.004167,0.43,35969,51306,10200000,4200,emerging
Jordan,JOR,Middle East,2019,2,43285,7.3,0.004244,0.62,35006,55057,10200000,4200,emerging
Jordan,JOR,Middle East,2019,3,40803,7.7,0.004,0.71,33480,51256,10200000,4200,emerging
Jordan,JOR,Middle East,2019,4,44309,5.4,0.004344,0.5,38645,53579,10200000,4200,emerging
Jordan,JOR,Middle East,2019,5,31938,6.5,0.003131,0.59,26927,39912,10200000,4200,emerging
Jordan,JOR,Middle East,2019,6,25849,2.2,0.002534,0.44,42619,16741,10200000,4200,emerging
Jordan,JOR,Middle East,2019,7,20934,8.2,0.002052,0.76,31038,12950,10200000,4200,emerging
Jordan,JOR,Middle East,2019,8,22418,-0.8,0.002198,0.61,31243,14341,10200000,4200,emerging
Jordan,JOR,Middle East,2019,9,30469,-3.4,0.002987,0.85,24358,36886,10200000,4200,emerging
Jordan,JOR,Middle East,2019,10,42396,-1.4,0.004157,0.89,33051,49569,10200000,4200,emerging
Jordan,JOR,Middle East,2019,11,46166,4.2,0.004526,0.77,38927,60596,10200000,4200,emerging
Jordan,JOR,Middle East,2019,12,39694,8.9,0.003892,0.42,65323,23056,10200000,4200,emerging
